[Info] device: cuda
[Info] cfg saved: /mnt/synology/wen.zhou/2026.05/Coordinate_Attention/output/run_config.json
[Info] coord_attn: ON | coord_reduction: 32
[Info] agent_attn: ON | agent_bias: ON | agent_tokens: 16 | heads: 8
[Info] attn_order: coord_then_agent
[Train][Epoch 1/100][Iter 0/178] lr=0.025000, loss=1.62967, top1=0.25000, top2=0.56250, top4=1.00000
[Train][Epoch 1/100][Iter 24/178] lr=0.025000, loss=2.80025, top1=0.25000, top2=0.87500, top4=1.00000
[Train][Epoch 1/100][Iter 25/178] lr=0.025000, loss=6.04438, top1=0.37500, top2=0.75000, top4=1.00000
[Train][Epoch 1/100][Iter 26/178] lr=0.025000, loss=4.86280, top1=0.56250, top2=0.68750, top4=1.00000
[Train][Epoch 1/100][Iter 27/178] lr=0.025000, loss=3.00260, top1=0.50000, top2=0.75000, top4=1.00000
[Train][Epoch 1/100][Iter 28/178] lr=0.025000, loss=4.72815, top1=0.18750, top2=0.31250, top4=1.00000
[Train][Epoch 1/100][Iter 29/178] lr=0.025000, loss=6.07415, top1=0.12500, top2=0.37500, top4=1.00000
[Train][Epoch 1/100][Iter 30/178] lr=0.025000, loss=2.88328, top1=0.43750, top2=0.81250, top4=1.00000
[Train][Epoch 1/100][Iter 31/178] lr=0.025000, loss=5.34346, top1=0.37500, top2=0.62500, top4=1.00000
[Train][Epoch 1/100][Iter 32/178] lr=0.025000, loss=3.74894, top1=0.37500, top2=0.62500, top4=1.00000
[Train][Epoch 1/100][Iter 33/178] lr=0.025000, loss=1.84288, top1=0.50000, top2=0.75000, top4=1.00000
[Train][Epoch 1/100][Iter 34/178] lr=0.025000, loss=2.25836, top1=0.56250, top2=0.68750, top4=1.00000
[Train][Epoch 1/100][Iter 35/178] lr=0.025000, loss=2.87685, top1=0.37500, top2=0.81250, top4=1.00000
[Train][Epoch 1/100][Iter 36/178] lr=0.025000, loss=3.37069, top1=0.31250, top2=0.68750, top4=1.00000
[Train][Epoch 1/100][Iter 37/178] lr=0.025000, loss=2.58140, top1=0.56250, top2=0.68750, top4=1.00000
[Train][Epoch 1/100][Iter 38/178] lr=0.025000, loss=1.92042, top1=0.62500, top2=0.81250, top4=1.00000
[Train][Epoch 1/100][Iter 39/178] lr=0.025000, loss=2.84374, top1=0.43750, top2=0.68750, top4=1.00000
[Train][Epoch 1/100][Iter 40/178] lr=0.025000, loss=0.66062, top1=0.75000, top2=0.87500, top4=1.00000
[Train][Epoch 1/100][Iter 41/178] lr=0.025000, loss=2.96578, top1=0.68750, top2=0.75000, top4=1.00000
[Train][Epoch 1/100][Iter 42/178] lr=0.025000, loss=3.14207, top1=0.56250, top2=0.81250, top4=1.00000
[Train][Epoch 1/100][Iter 43/178] lr=0.025000, loss=2.38342, top1=0.62500, top2=0.68750, top4=1.00000
[Train][Epoch 1/100][Iter 44/178] lr=0.025000, loss=1.48998, top1=0.56250, top2=0.93750, top4=1.00000
[Train][Epoch 1/100][Iter 45/178] lr=0.025000, loss=1.12264, top1=0.56250, top2=0.93750, top4=1.00000
[Train][Epoch 1/100][Iter 46/178] lr=0.025000, loss=4.08084, top1=0.37500, top2=0.62500, top4=1.00000
[Train][Epoch 1/100][Iter 47/178] lr=0.025000, loss=1.64201, top1=0.62500, top2=0.81250, top4=1.00000
[Train][Epoch 1/100][Iter 48/178] lr=0.025000, loss=1.57235, top1=0.62500, top2=0.87500, top4=1.00000
[Train][Epoch 1/100][Iter 49/178] lr=0.025000, loss=0.94191, top1=0.87500, top2=0.87500, top4=1.00000
[Train][Epoch 1/100][Iter 50/178] lr=0.025000, loss=1.64353, top1=0.68750, top2=0.87500, top4=1.00000
[Train][Epoch 1/100][Iter 51/178] lr=0.025000, loss=2.23181, top1=0.62500, top2=0.62500, top4=1.00000
[Train][Epoch 1/100][Iter 52/178] lr=0.025000, loss=0.86996, top1=0.75000, top2=1.00000, top4=1.00000
[Train][Epoch 1/100][Iter 53/178] lr=0.025000, loss=1.11998, top1=0.62500, top2=0.87500, top4=1.00000
[Train][Epoch 1/100][Iter 54/178] lr=0.025000, loss=1.66021, top1=0.50000, top2=0.93750, top4=1.00000
[Train][Epoch 1/100][Iter 55/178] lr=0.025000, loss=0.85911, top1=0.68750, top2=0.81250, top4=1.00000
[Train][Epoch 1/100][Iter 56/178] lr=0.025000, loss=2.44493, top1=0.62500, top2=0.75000, top4=1.00000
[Train][Epoch 1/100][Iter 57/178] lr=0.025000, loss=1.92723, top1=0.68750, top2=0.81250, top4=1.00000
[Train][Epoch 1/100][Iter 58/178] lr=0.025000, loss=1.65022, top1=0.43750, top2=0.81250, top4=1.00000
[Train][Epoch 1/100][Iter 59/178] lr=0.025000, loss=0.53840, top1=0.81250, top2=0.93750, top4=1.00000
[Train][Epoch 1/100][Iter 60/178] lr=0.025000, loss=1.73476, top1=0.75000, top2=0.81250, top4=1.00000
[Train][Epoch 1/100][Iter 61/178] lr=0.025000, loss=1.53908, top1=0.68750, top2=0.87500, top4=1.00000
[Train][Epoch 1/100][Iter 62/178] lr=0.025000, loss=1.09256, top1=0.81250, top2=0.87500, top4=1.00000
[Train][Epoch 1/100][Iter 63/178] lr=0.025000, loss=0.80703, top1=0.81250, top2=0.93750, top4=1.00000
[Train][Epoch 1/100][Iter 64/178] lr=0.025000, loss=0.30730, top1=0.81250, top2=0.93750, top4=1.00000
[Train][Epoch 1/100][Iter 65/178] lr=0.025000, loss=2.71731, top1=0.25000, top2=0.75000, top4=1.00000
[Train][Epoch 1/100][Iter 66/178] lr=0.025000, loss=0.91528, top1=0.68750, top2=0.87500, top4=1.00000
[Train][Epoch 1/100][Iter 67/178] lr=0.025000, loss=1.88865, top1=0.50000, top2=0.87500, top4=1.00000
[Train][Epoch 1/100][Iter 68/178] lr=0.025000, loss=1.35404, top1=0.68750, top2=0.81250, top4=1.00000
[Train][Epoch 1/100][Iter 69/178] lr=0.025000, loss=2.69234, top1=0.68750, top2=0.81250, top4=1.00000
[Train][Epoch 1/100][Iter 70/178] lr=0.025000, loss=0.82244, top1=0.81250, top2=0.93750, top4=1.00000
[Train][Epoch 1/100][Iter 71/178] lr=0.025000, loss=1.61958, top1=0.68750, top2=0.75000, top4=1.00000
[Train][Epoch 1/100][Iter 72/178] lr=0.025000, loss=1.28997, top1=0.68750, top2=0.81250, top4=1.00000
[Train][Epoch 1/100][Iter 73/178] lr=0.025000, loss=1.26526, top1=0.50000, top2=0.62500, top4=1.00000
[Train][Epoch 1/100][Iter 74/178] lr=0.025000, loss=1.90777, top1=0.62500, top2=0.75000, top4=1.00000
[Train][Epoch 1/100][Iter 75/178] lr=0.025000, loss=1.12411, top1=0.68750, top2=0.87500, top4=1.00000
[Train][Epoch 1/100][Iter 76/178] lr=0.025000, loss=1.54416, top1=0.50000, top2=0.87500, top4=1.00000
[Train][Epoch 1/100][Iter 77/178] lr=0.025000, loss=0.38245, top1=0.81250, top2=1.00000, top4=1.00000
[Train][Epoch 1/100][Iter 78/178] lr=0.025000, loss=1.29233, top1=0.68750, top2=0.75000, top4=1.00000
[Train][Epoch 1/100][Iter 79/178] lr=0.025000, loss=1.83228, top1=0.62500, top2=0.75000, top4=1.00000
[Train][Epoch 1/100][Iter 80/178] lr=0.025000, loss=0.84238, top1=0.81250, top2=0.81250, top4=1.00000
[Train][Epoch 1/100][Iter 81/178] lr=0.025000, loss=0.99594, top1=0.62500, top2=0.62500, top4=1.00000
[Train][Epoch 1/100][Iter 82/178] lr=0.025000, loss=0.89939, top1=0.62500, top2=0.93750, top4=1.00000
[Train][Epoch 1/100][Iter 83/178] lr=0.025000, loss=1.45019, top1=0.68750, top2=0.87500, top4=1.00000
[Train][Epoch 1/100][Iter 84/178] lr=0.025000, loss=2.59352, top1=0.50000, top2=0.68750, top4=1.00000
[Train][Epoch 1/100][Iter 85/178] lr=0.025000, loss=1.72003, top1=0.50000, top2=0.75000, top4=1.00000
[Train][Epoch 1/100][Iter 86/178] lr=0.025000, loss=2.81357, top1=0.37500, top2=0.75000, top4=1.00000
[Train][Epoch 1/100][Iter 87/178] lr=0.025000, loss=2.01441, top1=0.50000, top2=0.93750, top4=1.00000
[Train][Epoch 1/100][Iter 88/178] lr=0.025000, loss=2.47793, top1=0.31250, top2=0.87500, top4=1.00000
[Train][Epoch 1/100][Iter 89/178] lr=0.025000, loss=2.61424, top1=0.25000, top2=0.68750, top4=1.00000
[Train][Epoch 1/100][Iter 90/178] lr=0.025000, loss=1.71602, top1=0.43750, top2=0.87500, top4=1.00000
[Train][Epoch 1/100][Iter 91/178] lr=0.025000, loss=1.41417, top1=0.62500, top2=0.81250, top4=1.00000
[Train][Epoch 1/100][Iter 92/178] lr=0.025000, loss=0.56110, top1=0.87500, top2=0.87500, top4=1.00000
[Train][Epoch 1/100][Iter 93/178] lr=0.025000, loss=2.47817, top1=0.43750, top2=0.81250, top4=1.00000
[Train][Epoch 1/100][Iter 94/178] lr=0.025000, loss=5.16374, top1=0.37500, top2=0.62500, top4=1.00000
[Train][Epoch 1/100][Iter 95/178] lr=0.025000, loss=1.07808, top1=0.75000, top2=0.87500, top4=1.00000
[Train][Epoch 1/100][Iter 96/178] lr=0.025000, loss=1.40297, top1=0.68750, top2=0.81250, top4=1.00000
[Train][Epoch 1/100][Iter 97/178] lr=0.025000, loss=1.45669, top1=0.68750, top2=0.93750, top4=1.00000
[Train][Epoch 1/100][Iter 98/178] lr=0.025000, loss=1.01905, top1=0.75000, top2=0.93750, top4=1.00000
[Train][Epoch 1/100][Iter 99/178] lr=0.025000, loss=1.62643, top1=0.75000, top2=0.75000, top4=1.00000
[Train][Epoch 1/100][Iter 100/178] lr=0.025000, loss=3.59855, top1=0.37500, top2=0.68750, top4=1.00000
[Train][Epoch 1/100][Iter 101/178] lr=0.025000, loss=1.72246, top1=0.68750, top2=0.81250, top4=1.00000
[Train][Epoch 1/100][Iter 102/178] lr=0.025000, loss=1.32082, top1=0.62500, top2=0.75000, top4=1.00000
[Train][Epoch 1/100][Iter 103/178] lr=0.025000, loss=1.16932, top1=0.62500, top2=0.87500, top4=1.00000
[Train][Epoch 1/100][Iter 104/178] lr=0.025000, loss=1.56000, top1=0.68750, top2=0.75000, top4=1.00000
[Train][Epoch 1/100][Iter 105/178] lr=0.025000, loss=1.83767, top1=0.68750, top2=0.75000, top4=1.00000
[Train][Epoch 1/100][Iter 106/178] lr=0.025000, loss=1.60117, top1=0.56250, top2=0.62500, top4=1.00000
[Train][Epoch 1/100][Iter 107/178] lr=0.025000, loss=1.00928, top1=0.68750, top2=0.75000, top4=1.00000
[Train][Epoch 1/100][Iter 108/178] lr=0.025000, loss=0.66084, top1=0.81250, top2=1.00000, top4=1.00000
[Train][Epoch 1/100][Iter 109/178] lr=0.025000, loss=0.92833, top1=0.75000, top2=0.87500, top4=1.00000
[Train][Epoch 1/100][Iter 110/178] lr=0.025000, loss=0.34601, top1=0.93750, top2=0.93750, top4=1.00000
[Train][Epoch 1/100][Iter 111/178] lr=0.025000, loss=1.38523, top1=0.62500, top2=0.81250, top4=1.00000
[Train][Epoch 1/100][Iter 112/178] lr=0.025000, loss=0.83224, top1=0.68750, top2=0.93750, top4=1.00000
[Train][Epoch 1/100][Iter 113/178] lr=0.025000, loss=3.68926, top1=0.50000, top2=0.56250, top4=1.00000
[Train][Epoch 1/100][Iter 114/178] lr=0.025000, loss=1.49111, top1=0.62500, top2=0.68750, top4=1.00000
[Train][Epoch 1/100][Iter 115/178] lr=0.025000, loss=0.86460, top1=0.68750, top2=0.81250, top4=1.00000
[Train][Epoch 1/100][Iter 116/178] lr=0.025000, loss=1.62570, top1=0.56250, top2=0.87500, top4=1.00000
[Train][Epoch 1/100][Iter 117/178] lr=0.025000, loss=0.37459, top1=0.75000, top2=0.93750, top4=1.00000
[Train][Epoch 1/100][Iter 118/178] lr=0.025000, loss=0.91423, top1=0.68750, top2=0.93750, top4=1.00000
[Train][Epoch 1/100][Iter 119/178] lr=0.025000, loss=0.89704, top1=0.56250, top2=0.93750, top4=1.00000
[Train][Epoch 1/100][Iter 120/178] lr=0.025000, loss=1.49183, top1=0.50000, top2=0.75000, top4=1.00000
[Train][Epoch 1/100][Iter 121/178] lr=0.025000, loss=1.71724, top1=0.62500, top2=0.75000, top4=1.00000
[Train][Epoch 1/100][Iter 122/178] lr=0.025000, loss=1.12440, top1=0.68750, top2=0.81250, top4=1.00000
[Train][Epoch 1/100][Iter 123/178] lr=0.025000, loss=1.52399, top1=0.75000, top2=0.81250, top4=1.00000
[Train][Epoch 1/100][Iter 124/178] lr=0.025000, loss=0.54329, top1=0.56250, top2=1.00000, top4=1.00000
[Train][Epoch 1/100][Iter 125/178] lr=0.025000, loss=0.28070, top1=0.87500, top2=1.00000, top4=1.00000
[Train][Epoch 1/100][Iter 126/178] lr=0.025000, loss=0.58244, top1=0.75000, top2=0.93750, top4=1.00000
[Train][Epoch 1/100][Iter 127/178] lr=0.025000, loss=1.18883, top1=0.62500, top2=0.81250, top4=1.00000
[Train][Epoch 1/100][Iter 128/178] lr=0.025000, loss=0.72590, top1=0.68750, top2=0.93750, top4=1.00000
[Train][Epoch 1/100][Iter 129/178] lr=0.025000, loss=0.85240, top1=0.62500, top2=1.00000, top4=1.00000
[Train][Epoch 1/100][Iter 130/178] lr=0.025000, loss=0.65224, top1=0.75000, top2=1.00000, top4=1.00000
[Train][Epoch 1/100][Iter 131/178] lr=0.025000, loss=0.56664, top1=0.81250, top2=0.87500, top4=1.00000
[Train][Epoch 1/100][Iter 132/178] lr=0.025000, loss=0.40635, top1=0.81250, top2=1.00000, top4=1.00000
[Train][Epoch 1/100][Iter 133/178] lr=0.025000, loss=0.31586, top1=0.87500, top2=0.93750, top4=1.00000
[Train][Epoch 1/100][Iter 134/178] lr=0.025000, loss=0.37289, top1=0.75000, top2=1.00000, top4=1.00000
[Train][Epoch 1/100][Iter 135/178] lr=0.025000, loss=0.37035, top1=0.81250, top2=1.00000, top4=1.00000
[Train][Epoch 1/100][Iter 136/178] lr=0.025000, loss=1.48812, top1=0.62500, top2=0.87500, top4=1.00000
[Train][Epoch 1/100][Iter 137/178] lr=0.025000, loss=0.85539, top1=0.75000, top2=0.87500, top4=1.00000
[Train][Epoch 1/100][Iter 138/178] lr=0.025000, loss=0.29454, top1=0.81250, top2=1.00000, top4=1.00000
[Train][Epoch 1/100][Iter 139/178] lr=0.025000, loss=0.52978, top1=0.81250, top2=0.87500, top4=1.00000
[Train][Epoch 1/100][Iter 140/178] lr=0.025000, loss=0.99839, top1=0.62500, top2=0.87500, top4=1.00000
[Train][Epoch 1/100][Iter 141/178] lr=0.025000, loss=0.80842, top1=0.62500, top2=0.87500, top4=1.00000
[Train][Epoch 1/100][Iter 142/178] lr=0.025000, loss=1.32676, top1=0.68750, top2=0.93750, top4=1.00000
[Train][Epoch 1/100][Iter 143/178] lr=0.025000, loss=0.45138, top1=0.68750, top2=1.00000, top4=1.00000
[Train][Epoch 1/100][Iter 144/178] lr=0.025000, loss=0.52024, top1=0.75000, top2=1.00000, top4=1.00000
[Train][Epoch 1/100][Iter 145/178] lr=0.025000, loss=0.49335, top1=0.75000, top2=0.93750, top4=1.00000
[Train][Epoch 1/100][Iter 146/178] lr=0.025000, loss=0.15284, top1=0.93750, top2=1.00000, top4=1.00000
[Train][Epoch 1/100][Iter 147/178] lr=0.025000, loss=0.48775, top1=0.87500, top2=0.87500, top4=1.00000
[Train][Epoch 1/100][Iter 148/178] lr=0.025000, loss=1.20630, top1=0.43750, top2=0.75000, top4=1.00000
[Train][Epoch 1/100][Iter 149/178] lr=0.025000, loss=1.28687, top1=0.68750, top2=0.87500, top4=1.00000
[Train][Epoch 1/100][Iter 150/178] lr=0.025000, loss=0.30390, top1=0.93750, top2=0.93750, top4=1.00000
[Train][Epoch 1/100][Iter 151/178] lr=0.025000, loss=0.34403, top1=0.87500, top2=0.93750, top4=1.00000
[Train][Epoch 1/100][Iter 152/178] lr=0.025000, loss=1.16662, top1=0.75000, top2=0.87500, top4=1.00000
[Train][Epoch 1/100][Iter 153/178] lr=0.025000, loss=0.40067, top1=0.75000, top2=0.93750, top4=1.00000
[Train][Epoch 1/100][Iter 154/178] lr=0.025000, loss=1.50390, top1=0.68750, top2=0.87500, top4=1.00000
[Train][Epoch 1/100][Iter 155/178] lr=0.025000, loss=0.60085, top1=0.62500, top2=0.93750, top4=1.00000
[Train][Epoch 1/100][Iter 156/178] lr=0.025000, loss=0.41499, top1=0.93750, top2=1.00000, top4=1.00000
[Train][Epoch 1/100][Iter 157/178] lr=0.025000, loss=0.81397, top1=0.81250, top2=0.93750, top4=1.00000
[Train][Epoch 1/100][Iter 158/178] lr=0.025000, loss=0.91115, top1=0.75000, top2=0.93750, top4=1.00000
[Train][Epoch 1/100][Iter 159/178] lr=0.025000, loss=0.93102, top1=0.68750, top2=0.93750, top4=1.00000
[Train][Epoch 1/100][Iter 160/178] lr=0.025000, loss=0.44033, top1=0.87500, top2=0.87500, top4=1.00000
[Train][Epoch 1/100][Iter 161/178] lr=0.025000, loss=0.54750, top1=0.81250, top2=0.93750, top4=1.00000
[Train][Epoch 1/100][Iter 162/178] lr=0.025000, loss=0.91860, top1=0.68750, top2=0.81250, top4=1.00000
[Train][Epoch 1/100][Iter 163/178] lr=0.025000, loss=0.72310, top1=0.68750, top2=1.00000, top4=1.00000
[Train][Epoch 1/100][Iter 164/178] lr=0.025000, loss=1.22927, top1=0.56250, top2=0.87500, top4=1.00000
[Train][Epoch 1/100][Iter 165/178] lr=0.025000, loss=0.48381, top1=0.87500, top2=0.93750, top4=1.00000
[Train][Epoch 1/100][Iter 166/178] lr=0.025000, loss=0.07640, top1=1.00000, top2=1.00000, top4=1.00000
[Train][Epoch 1/100][Iter 167/178] lr=0.025000, loss=0.34565, top1=0.87500, top2=0.93750, top4=1.00000
[Train][Epoch 1/100][Iter 168/178] lr=0.025000, loss=0.62529, top1=0.68750, top2=0.93750, top4=1.00000
[Train][Epoch 1/100][Iter 169/178] lr=0.025000, loss=0.34010, top1=0.93750, top2=0.93750, top4=1.00000
[Train][Epoch 1/100][Iter 170/178] lr=0.025000, loss=0.48293, top1=0.87500, top2=0.87500, top4=1.00000
[Train][Epoch 1/100][Iter 171/178] lr=0.025000, loss=0.87638, top1=0.75000, top2=0.81250, top4=1.00000
[Train][Epoch 1/100][Iter 172/178] lr=0.025000, loss=0.65685, top1=0.75000, top2=0.93750, top4=1.00000
[Train][Epoch 1/100][Iter 173/178] lr=0.025000, loss=0.29505, top1=0.81250, top2=1.00000, top4=1.00000
[Train][Epoch 1/100][Iter 174/178] lr=0.025000, loss=0.69794, top1=0.75000, top2=0.87500, top4=1.00000
[Train][Epoch 1/100][Iter 175/178] lr=0.025000, loss=0.18891, top1=0.93750, top2=1.00000, top4=1.00000
[Train][Epoch 1/100][Iter 176/178] lr=0.025000, loss=0.33115, top1=0.87500, top2=0.93750, top4=1.00000
[Train][Epoch 1/100][Iter 177/178] lr=0.025000, loss=0.58252, top1=0.72727, top2=1.00000, top4=1.00000
[Info] epoch_time=4820.2s
[Eval][Epoch 1] loss=0.95629, top1=0.72191, top2=0.86938, top4=1.00000, time=1263.1s
[Info] saved /mnt/synology/wen.zhou/2026.05/Coordinate_Attention/output/best.pt (top1=0.72191)
[Train][Epoch 2/100][Iter 0/178] lr=0.025000, loss=0.94106, top1=0.68750, top2=0.81250, top4=1.00000
[Train][Epoch 2/100][Iter 1/178] lr=0.025000, loss=0.54683, top1=0.87500, top2=0.93750, top4=1.00000
[Train][Epoch 2/100][Iter 2/178] lr=0.025000, loss=0.27021, top1=0.93750, top2=1.00000, top4=1.00000
[Train][Epoch 2/100][Iter 3/178] lr=0.025000, loss=0.41961, top1=0.87500, top2=1.00000, top4=1.00000
[Train][Epoch 2/100][Iter 4/178] lr=0.025000, loss=0.42245, top1=0.75000, top2=0.93750, top4=1.00000
[Train][Epoch 2/100][Iter 5/178] lr=0.025000, loss=0.25031, top1=0.93750, top2=1.00000, top4=1.00000
[Train][Epoch 2/100][Iter 6/178] lr=0.025000, loss=0.15999, top1=1.00000, top2=1.00000, top4=1.00000
[Train][Epoch 2/100][Iter 7/178] lr=0.025000, loss=0.45837, top1=0.81250, top2=0.93750, top4=1.00000
[Train][Epoch 2/100][Iter 8/178] lr=0.025000, loss=0.25449, top1=0.87500, top2=0.93750, top4=1.00000
[Train][Epoch 2/100][Iter 9/178] lr=0.025000, loss=0.13980, top1=0.93750, top2=1.00000, top4=1.00000
[Train][Epoch 2/100][Iter 10/178] lr=0.025000, loss=0.61427, top1=0.75000, top2=0.93750, top4=1.00000
[Train][Epoch 2/100][Iter 11/178] lr=0.025000, loss=0.36689, top1=0.87500, top2=1.00000, top4=1.00000
[Train][Epoch 2/100][Iter 12/178] lr=0.025000, loss=0.59292, top1=0.75000, top2=1.00000, top4=1.00000
[Train][Epoch 2/100][Iter 13/178] lr=0.025000, loss=0.78462, top1=0.68750, top2=0.87500, top4=1.00000
[Train][Epoch 2/100][Iter 14/178] lr=0.025000, loss=0.42905, top1=0.87500, top2=1.00000, top4=1.00000
[Train][Epoch 2/100][Iter 15/178] lr=0.025000, loss=0.44789, top1=0.75000, top2=1.00000, top4=1.00000
[Train][Epoch 2/100][Iter 16/178] lr=0.025000, loss=0.55469, top1=0.75000, top2=0.93750, top4=1.00000
[Train][Epoch 2/100][Iter 17/178] lr=0.025000, loss=0.16448, top1=0.93750, top2=1.00000, top4=1.00000
[Train][Epoch 2/100][Iter 18/178] lr=0.025000, loss=0.20847, top1=0.93750, top2=1.00000, top4=1.00000
[Train][Epoch 2/100][Iter 19/178] lr=0.025000, loss=0.38889, top1=0.87500, top2=1.00000, top4=1.00000
[Train][Epoch 2/100][Iter 20/178] lr=0.025000, loss=0.54636, top1=0.75000, top2=0.87500, top4=1.00000
[Train][Epoch 2/100][Iter 21/178] lr=0.025000, loss=0.45966, top1=0.81250, top2=0.93750, top4=1.00000
[Train][Epoch 2/100][Iter 22/178] lr=0.025000, loss=0.59075, top1=0.81250, top2=0.93750, top4=1.00000
[Train][Epoch 2/100][Iter 23/178] lr=0.025000, loss=0.27133, top1=0.81250, top2=1.00000, top4=1.00000
[Train][Epoch 2/100][Iter 24/178] lr=0.025000, loss=0.19582, top1=0.87500, top2=1.00000, top4=1.00000
[Train][Epoch 2/100][Iter 25/178] lr=0.025000, loss=0.31625, top1=0.87500, top2=1.00000, top4=1.00000
[Train][Epoch 2/100][Iter 26/178] lr=0.025000, loss=0.17424, top1=1.00000, top2=1.00000, top4=1.00000
[Train][Epoch 2/100][Iter 27/178] lr=0.025000, loss=0.73919, top1=0.75000, top2=0.87500, top4=1.00000
[Train][Epoch 2/100][Iter 28/178] lr=0.025000, loss=0.88741, top1=0.68750, top2=0.87500, top4=1.00000
[Train][Epoch 2/100][Iter 29/178] lr=0.025000, loss=0.23860, top1=0.81250, top2=1.00000, top4=1.00000
[Train][Epoch 2/100][Iter 30/178] lr=0.025000, loss=0.33254, top1=0.93750, top2=0.93750, top4=1.00000
[Train][Epoch 2/100][Iter 31/178] lr=0.025000, loss=0.30787, top1=0.87500, top2=1.00000, top4=1.00000
[Train][Epoch 2/100][Iter 32/178] lr=0.025000, loss=0.34180, top1=0.93750, top2=0.93750, top4=1.00000
[Train][Epoch 2/100][Iter 33/178] lr=0.025000, loss=0.63035, top1=0.81250, top2=1.00000, top4=1.00000
[Train][Epoch 2/100][Iter 34/178] lr=0.025000, loss=0.42475, top1=0.81250, top2=1.00000, top4=1.00000
[Train][Epoch 2/100][Iter 35/178] lr=0.025000, loss=0.65212, top1=0.75000, top2=0.87500, top4=1.00000
[Train][Epoch 2/100][Iter 36/178] lr=0.025000, loss=0.23575, top1=0.87500, top2=1.00000, top4=1.00000
[Train][Epoch 2/100][Iter 37/178] lr=0.025000, loss=0.32626, top1=0.81250, top2=1.00000, top4=1.00000
[Train][Epoch 2/100][Iter 38/178] lr=0.025000, loss=0.24069, top1=0.87500, top2=1.00000, top4=1.00000
[Train][Epoch 2/100][Iter 39/178] lr=0.025000, loss=0.36181, top1=0.87500, top2=0.93750, top4=1.00000
[Train][Epoch 2/100][Iter 40/178] lr=0.025000, loss=1.03410, top1=0.68750, top2=0.81250, top4=1.00000
[Train][Epoch 2/100][Iter 41/178] lr=0.025000, loss=0.60353, top1=0.75000, top2=0.81250, top4=1.00000
[Train][Epoch 2/100][Iter 42/178] lr=0.025000, loss=0.57556, top1=0.87500, top2=1.00000, top4=1.00000
[Train][Epoch 2/100][Iter 43/178] lr=0.025000, loss=0.39098, top1=0.87500, top2=1.00000, top4=1.00000
